,Study ID,Study Name,Line ID,Replicate Key,Line Name,Line Description,Protocol,Assay ID,Assay Name,Formal Type,Measurement Type,Compartment,Units,Value,Hours
20,209871,Combinatorial Media Optimization for Flaviolin Yield DBTL4,209892,52175047-9061-4619-903f-d52978e5609b,C4_WA4_C4-R3,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.010830, Glucose[mM]: 7.186695, K2SO4[mM]: 1.921657, K2HPO4[mM]: 2.104858, FeSO4[mM]: 0.029276, NH4Cl[mM]: 7.512628, MgCl2[mM]: 1.167558, NaCl[mM]: 73.292795, (NH4)6Mo7O24[mM]: 0.000083, CoCl2[mM]: 0.000632, CuSO4[mM]: 0.000686, MnSO4[mM]: 0.002066, ZnSO4[mM]: 0.000903, Kan[g/l]: 0.050000",OD340,209940,C4_WA4_C4-R3,,OD340,0,,0.1313,48.0
21,209871,Combinatorial Media Optimization for Flaviolin Yield DBTL4,209893,354c9316-0674-4de6-bafd-cdc1dbd3bba2,C4_WD4_F4-R1,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.008695, Glucose[mM]: 2.616547, K2SO4[mM]: 1.076827, K2HPO4[mM]: 2.742553, FeSO4[mM]: 0.093101, NH4Cl[mM]: 10.695880, MgCl2[mM]: 3.365133, NaCl[mM]: 368.736126, (NH4)6Mo7O24[mM]: 0.000067, CoCl2[mM]: 0.001191, CuSO4[mM]: 0.000456, MnSO4[mM]: 0.006015, ZnSO4[mM]: 0.000632, Kan[g/l]: 0.050000",OD340,209941,C4_WD4_F4-R1,,OD340,0,,0.1006,48.0
22,209871,Combinatorial Media Optimization for Flaviolin Yield DBTL4,209894,3453537a-b2e6-49e8-a235-cab91d74bbf9,C4_WD4_F4-R2,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.008695, Glucose[mM]: 2.616547, K2SO4[mM]: 1.076827, K2HPO4[mM]: 2.742553, FeSO4[mM]: 0.093101, NH4Cl[mM]: 10.695880, MgCl2[mM]: 3.365133, NaCl[mM]: 368.736126, (NH4)6Mo7O24[mM]: 0.000067, CoCl2[mM]: 0.001191, CuSO4[mM]: 0.000456, MnSO4[mM]: 0.006015, ZnSO4[mM]: 0.000632, Kan[g/l]: 0.050000",OD340,209942,C4_WD4_F4-R2,,OD340,0,,0.1144,48.0
23,209871,Combinatorial Media Optimization for Flaviolin Yield DBTL4,209895,d10cc78c-3bf7-4dc2-a1b8-b9cb1ffcbe47,C4_WD4_F4-R3,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.008695, Glucose[mM]: 2.616547, K2SO4[mM]: 1.076827, K2HPO4[mM]: 2.742553, FeSO4[mM]: 0.093101, NH4Cl[mM]: 10.695880, MgCl2[mM]: 3.365133, NaCl[mM]: 368.736126, (NH4)6Mo7O24[mM]: 0.000067, CoCl2[mM]: 0.001191, CuSO4[mM]: 0.000456, MnSO4[mM]: 0.006015, ZnSO4[mM]: 0.000632, Kan[g/l]: 0.050000",OD340,209943,C4_WD4_F4-R3,,OD340,0,,0.1165,48.0
24,209871,Combinatorial Media Optimization for Flaviolin Yield DBTL4,209896,34832664-148e-430f-9108-1db725677843,C4_WA5_C5-R1,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.005712, Glucose[mM]: 3.366049, K2SO4[mM]: 1.989437, K2HPO4[mM]: 3.998032, FeSO4[mM]: 0.094307, NH4Cl[mM]: 9.289903, MgCl2[mM]: 1.955617, NaCl[mM]: 361.289876, (NH4)6Mo7O24[mM]: 0.000284, CoCl2[mM]: 0.001735, CuSO4[mM]: 0.000304, MnSO4[mM]: 0.003710, ZnSO4[mM]: 0.000613, Kan[g/l]: 0.050000",OD340,209944,C4_WA5_C5-R1,,OD340,0,,0.1357,48.0
25,209871,Combinatorial Media Optimization for Flaviolin Yield DBTL4,209897,a9b9abbd-f369-4fe0-b124-8233d898c1cc,C4_WA5_C5-R2,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.005712, Glucose[mM]: 3.366049, K2SO4[mM]: 1.989437, K2HPO4[mM]: 3.998032, FeSO4[mM]: 0.094307, NH4Cl[mM]: 9.289903, MgCl2[mM]: 1.955617, NaCl[mM]: 361.289876, (NH4)6Mo7O24[mM]: 0.000284, CoCl2[mM]: 0.001735, CuSO4[mM]: 0.000304, MnSO4[mM]: 0.003710, ZnSO4[mM]: 0.000613, Kan[g/l]: 0.050000",OD340,209945,C4_WA5_C5-R2,,OD340,0,,0.1468,48.0
26,209871,Combinatorial Media Optimization for Flaviolin Yield DBTL4,209898,3af3de77-68f8-4306-a9ce-dcc135e74c45,C4_WA5_C5-R3,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.005712, Glucose[mM]: 3.366049, K2SO4[mM]: 1.989437, K2HPO4[mM]: 3.998032, FeSO4[mM]: 0.094307, NH4Cl[mM]: 9.289903, MgCl2[mM]: 1.955617, NaCl[mM]: 361.289876, (NH4)6Mo7O24[mM]: 0.000284, CoCl2[mM]: 0.001735, CuSO4[mM]: 0.000304, MnSO4[mM]: 0.003710, ZnSO4[mM]: 0.000613, Kan[g/l]: 0.050000",OD340,209946,C4_WA5_C5-R3,,OD340,0,,0.1342,48.0
27,209871,Combinatorial Media Optimization for Flaviolin Yield DBTL4,209899,729a59ad-3e4b-4b3f-9569-dc907f70a8f1,C4_WD5_F5-R1,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.024142, Glucose[mM]: 2.950170, K2SO4[mM]: 1.871190, K2HPO4[mM]: 2.134101, FeSO4[mM]: 0.094862, NH4Cl[mM]: 8.210411, MgCl2[mM]: 4.055406, NaCl[mM]: 427.698934, (NH4)6Mo7O24[mM]: 0.000274, CoCl2[mM]: 0.000752, CuSO4[mM]: 0.000473, MnSO4[mM]: 0.004818, ZnSO4[mM]: 0.000637, Kan[g/l]: 0.050000",OD340,209947,C4_WD5_F5-R1,,OD340,0,,0.1234,48.0
28,209871,Combinatorial Media Optimization for Flaviolin Yield DBTL4,209900,a08baa95-afbf-4ec3-b929-4dc35addc2dc,C4_WD5_F5-R2,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.024142, Glucose[mM]: 2.950170, K2SO4[mM]: 1.871190, K2HPO4[mM]: 2.134101, FeSO4[mM]: 0.094862, NH4Cl[mM]: 8.210411, MgCl2[mM]: 4.055406, NaCl[mM]: 427.698934, (NH4)6Mo7O24[mM]: 0.000274, CoCl2[mM]: 0.000752, CuSO4[mM]: 0.000473, MnSO4[mM]: 0.004818, ZnSO4[mM]: 0.000637, Kan[g/l]: 0.050000",OD340,209948,C4_WD5_F5-R2,,OD340,0,,0.1274,48.0
29,209871,Combinatorial Media Optimization for Flaviolin Yield DBTL4,209901,7951431d-f378-42f9-af76-047ff59f5be2,C4_WD5_F5-R3,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.024142, Glucose[mM]: 2.950170, K2SO4[mM]: 1.871190, K2HPO4[mM]: 2.134101, FeSO4[mM]: 0.094862, NH4Cl[mM]: 8.210411, MgCl2[mM]: 4.055406, NaCl[mM]: 427.698934, (NH4)6Mo7O24[mM]: 0.000274, CoCl2[mM]: 0.000752, CuSO4[mM]: 0.000473, MnSO4[mM]: 0.004818, ZnSO4[mM]: 0.000637, Kan[g/l]: 0.050000",OD340,209949,C4_WD5_F5-R3,,OD340,0,,0.1334,48.0
